benchmark,nvarsOrig,nclausesOrig,nvars,nclauses,reducedVars,reducedClauses,Pre.featuretime,vars.clauses.ratio,POSNEG.RATIO.CLAUSE.mean,POSNEG.RATIO.CLAUSE.coeff.variation,POSNEG.RATIO.CLAUSE.min,POSNEG.RATIO.CLAUSE.max,POSNEG.RATIO.CLAUSE.entropy,VCG.CLAUSE.mean,VCG.CLAUSE.coeff.variation,VCG.CLAUSE.min,VCG.CLAUSE.max,VCG.CLAUSE.entropy,UNARY,BINARY.,TRINARY.,Basic.featuretime,VCG.VAR.mean,VCG.VAR.coeff.variation,VCG.VAR.min,VCG.VAR.max,VCG.VAR.entropy,POSNEG.RATIO.VAR.mean,POSNEG.RATIO.VAR.stdev,POSNEG.RATIO.VAR.min,POSNEG.RATIO.VAR.max,POSNEG.RATIO.VAR.entropy,HORNY.VAR.mean,HORNY.VAR.coeff.variation,HORNY.VAR.min,HORNY.VAR.max,HORNY.VAR.entropy,horn.clauses.fraction,VG.mean,VG.coeff.variation,VG.min,VG.max,KLB.featuretime,CG.mean,CG.coeff.variation,CG.min,CG.max,CG.entropy,cluster.coeff.mean,cluster.coeff.coeff.variation,cluster.coeff.min,cluster.coeff.max,cluster.coeff.entropy,CG.featuretime
sat/li-exam-63.cnf,28147,108436,22575,94789,0.246821705,0.143972402,0.39,0.238160546,0.404263214,0.519735254,0,1,1.14914445,0.000165577,1.570632639,0.000088594,0.00744186,1.032207611,0,0.106362553,0.61877433,0.01,0.000165577,0.332477202,0.000063298,0.002352594,2.091176561,0.127542007,0.229728861,0,0.97309417,1.663574027,0.000073145,0.415064302,0.00001055,0.000105497,1.503329991,0.524100898,0.000550031,2.158268775,0.000052749,0.0271445,0.83,0.000227514,0.797499838,0.000073848,0.005032229,2.976518686,0.369297339,0.209812374,0.010284358,0.694444444,3.102266989,3.79
sat/li-test4-100.cnf,36809,142491,30363,128193,0.212297863,0.111534951,0.39,0.236853806,0.403714248,0.517310847,0,1,1.122896715,0.000135509,2.058233998,0.00006587,0.005664789,1.045072867,0,0.100130272,0.617303597,0.02,0.000135509,0.347459103,0.000062406,0.000468044,2.205536004,0.160976945,0.288294043,0,0.9,1.639828223,0.000054188,0.41649646,0.000007801,0.000078007,1.385403826,0.520059598,0.000866455,2.06836527,0.000039004,0.01099124,1.56,0.000186337,1.040503631,0.000046804,0.003869166,3.065309817,0.357437569,0.268441265,0.006896216,0.619047619,3.134058556,11.9
sat/li-test4-95.cnf,36809,142491,30361,128183,0.212377721,0.111621666,0.39,0.236856681,0.403704136,0.517385556,0,1,1.122998712,0.000135522,2.058245605,0.000065874,0.005665163,1.04514924,0,0.100153687,0.617211331,0.01,0.000135522,0.347450323,0.000062411,0.000468081,2.205612708,0.160994636,0.288298263,0,0.9,1.640343512,0.000054193,0.416508323,0.000007801,0.000078013,1.384255678,0.520076765,0.000866577,2.068290257,0.000039007,0.010992097,1.55,0.000186356,1.040505319,0.000046808,0.003869468,3.065719807,0.357456414,0.268460581,0.006896216,0.619047619,3.13420177,11.92
sat/li-test4-96.cnf,36809,142491,30363,128193,0.212297863,0.111534951,0.4,0.236853806,0.403714248,0.517310847,0,1,1.122896715,0.000135509,2.058233998,0.00006587,0.005664789,1.045072867,0,0.100130272,0.617303597,0.02,0.000135509,0.347459103,0.000062406,0.000468044,2.205536004,0.160976945,0.288294043,0,0.9,1.639828223,0.000054186,0.416501226,0.000007801,0.000078007,1.385687875,0.520043996,0.000866455,2.06836527,0.000039004,0.01099124,1.54,0.000186337,1.040503631,0.000046804,0.003869166,3.065309817,0.357437569,0.268441265,0.006896216,0.619047619,3.134058556,11.92
sat/li-test4-98.cnf,36809,142491,30363,128193,0.212297863,0.111534951,0.4,0.236853806,0.403714248,0.517310847,0,1,1.122896715,0.000135509,2.058233998,0.00006587,0.005664789,1.045072867,0,0.100130272,0.617303597,0.02,0.000135509,0.347459103,0.000062406,0.000468044,2.205536004,0.160976945,0.288294043,0,0.9,1.639828223,0.000054188,0.41649646,0.000007801,0.000078007,1.385403826,0.520059598,0.000866455,2.06836527,0.000039004,0.01099124,1.55,0.000186337,1.040503578,0.000046804,0.003869166,3.065308374,0.357437713,0.268442456,0.006896216,0.619047619,3.134106849,12.8
sat/li-test4-99.cnf,36809,142491,30361,128183,0.212377721,0.111621666,0.39,0.236856681,0.403704136,0.517385556,0,1,1.122998712,0.000135522,2.058245605,0.000065874,0.005665163,1.04514924,0,0.100153687,0.617211331,0.01,0.000135522,0.347450323,0.000062411,0.000468081,2.205612708,0.160994636,0.288298263,0,0.9,1.640343512,0.00005419,0.416521136,0.000007801,0.000078013,1.385051303,0.52004556,0.000866577,2.068290257,0.000039007,0.010992097,1.56,0.000186356,1.040505371,0.000046808,0.003869468,3.065727498,0.357456262,0.268458821,0.006896216,0.619047619,3.13412535,11.91
sat/maxor128.cnf,200308,598619,72981,341039,1.744659569,0.755280188,3.72,0.213996053,0.438737745,0.778859758,0,1,1.396550548,0.000045435,1.020165245,0.000027404,0.001781286,1.221039849,0,0.267142468,0.826005237,0.04,0.000045435,2.378028876,0.000020526,0.002070144,2.109453556,0.164105839,0.181356255,0,0.848275862,2.284295385,0.000017819,1.676854517,0,0.000859139,1.752879776,0.521550321,0.00003941,3.082825565,0.000014661,0.002190365,8.41,-1,0,-1,0,-512,-1,0,-1,0,0,20.02
sat/maxxororand032.cnf,23696,70703,6588,35182,2.596842744,1.009635609,0.28,0.187254846,0.48585192,0.734541077,0,1,1.623343625,0.000524021,0.626703994,0.000303582,0.005464481,1.509659557,0,0.301489398,0.742993576,0,0.000524021,1.216004054,0.000198965,0.0051731,2.649861206,0.157040332,0.182446975,0,0.789473684,2.539565399,0.000186035,0.964654271,0.000028424,0.00227389,2.217823817,0.500852709,0.000476385,1.41452746,0.000142118,0.005855267,0.08,0.001802448,1.252720599,0.000142118,0.048888636,4.675089305,0.132392145,0.931259147,0.001930199,0.621212121,3.166685891,11.05
sat/minxorminand128.cnf,153834,459965,13881,179278,10.082342771,1.565652227,6.32,0.077427236,0.650563482,0.502150863,0,1,2.000102837,0.000322859,1.166497966,0.000144082,0.018514516,1.819030195,0,0.371880543,0.489909526,0.01,0.000322859,1.997399601,0.000039046,0.00390455,2.743009802,0.147008912,0.255322562,0,0.969465649,1.971929807,0.000066296,2.036056664,0.000005578,0.001433528,2.296203203,0.429812916,0.000339035,1.487131423,0.00002789,0.002872634,0.37,-1,0,-1,0,-512,-1,0,-1,0,0,20.01
sat/mix034_rmo.opt_false-unreach-call.i-cbmc-u2.cnf,77334,378906,49364,310505,0.566607244,0.220289528,4.02,0.158979727,0.508030576,0.550824077,0,1,1.850781362,0.000090581,0.828729113,0.000040515,0.000891338,1.630631495,0,0.112964365,0.559224489,0.05,0.000090581,7.534283436,0.000003221,0.047603098,2.136062785,0.284965271,0.277100134,0,1,2.018199271,0.000033155,8.742631359,0.000003221,0.019526256,2.114955683,0.453264843,0.000074355,4.594173194,0.000003221,0.022347466,3.89,-1,0,-1,0,-512,-1,0,-1,0,0,20.49
sat/miza-sr06-md5-48-01.cnf,66892,279248,26689,157343,1.506350931,0.774772313,0.65,0.169623053,0.405582496,0.411680108,0,1,1.004701559,0.000126924,0.182203501,0.000074937,0.000187343,0.901730195,0,0.071792199,0.540754911,0.02,0.000126924,0.608574969,0.000044489,0.000457599,2.362038318,0.020532847,0.038454811,0,0.333333333,0.97099441,0.000065464,0.591031516,0.000012711,0.0002288,2.065689755,0.529378492,0.000048916,0.488328237,0.000025422,0.000152533,1.13,0.000244647,0.427623969,0.000038133,0.000508443,3.705001467,0.276450774,0.224556248,0.105263158,0.482213439,3.084397089,6.92
sat/mizh-md5-47-3.cnf,65604,273522,26131,153779,1.510581302,0.778669389,0.62,0.169925673,0.405210724,0.412718555,0,1,1.005738011,0.000129542,0.18240717,0.000076537,0.000191344,0.902487741,0,0.072220524,0.5427269,0.03,0.000129542,0.603964671,0.00004552,0.000468204,2.370516477,0.02070761,0.038523819,0,0.333333333,0.981080667,0.000066817,0.586228725,0.000013006,0.000234102,2.069383017,0.529448104,0.00005,0.48575558,0.000026011,0.000156068,1.08,0.000248353,0.426631123,0.000039017,0.000520227,3.717832011,0.27680511,0.223837395,0.102564103,0.482213439,3.091301067,6.67
sat/modgen-n200-m90860q08c40-1006.cnf,2200,9086,2151,9031,0.022780102,0.006090134,0.01,0.238179604,0.500472447,0.585589473,0,1,0.685996456,0.001407055,0.054489676,0.0013947,0.0023245,0.123316405,0,0,0.974089248,0,0.001407055,0.285000648,0.000221459,0.002878972,2.68456397,0.235494424,0.175770148,0,1,3.314727642,0.000700516,0.393893367,0,0.001771675,2.309247237,0.500055365,0.002433377,0.257477554,0.000442919,0.005204296,0.01,0.002088894,0.238711739,0.000664378,0.004429188,2.907349655,0.141507704,0.270600151,0.052564103,0.476190476,2.667739711,0.14
sat/modgen-n200-m90860q08c40-11953.cnf,2200,9086,2127,8994,0.034320639,0.010229042,0.01,0.236490994,0.4975391,0.58904404,0,1,0.7464253,0.001433072,0.072904607,0.001410437,0.002820874,0.195221195,0,0,0.953524572,0,0.001433072,0.288271516,0.000333556,0.004002668,2.685676162,0.237649696,0.176906229,0,1,3.360257587,0.000702657,0.403672125,0,0.002779631,2.309301912,0.492217034,0.00248873,0.256022386,0.000555926,0.006004003,0.01,0.002126909,0.250595008,0.000667111,0.006115188,2.950500117,0.140734679,0.277457013,0.048726467,0.361111111,2.698097489,0.15
sat/modgen-n200-m90860q08c40-12992.cnf,2200,9086,2125,8995,0.035294118,0.010116732,0.01,0.236242357,0.491865851,0.591508352,0,1,0.744124323,0.001433895,0.070841245,0.001411765,0.002352941,0.191371809,0,0,0.953863257,0,0.001433895,0.288204763,0.000333519,0.004224569,2.69781242,0.230721832,0.173769203,0,1,3.350739685,0.000694294,0.395029813,0,0.002001112,2.299846565,0.487604225,0.002477821,0.25673841,0.000555864,0.005892162,0.01,0.00214238,0.241939112,0.000555864,0.005780989,2.933031731,0.142080199,0.272376555,0.057057057,0.428571429,2.696524008,0.15
sat/modgen-n200-m90860q08c40-13845.cnf,2200,9086,2134,9019,0.030927835,0.007428762,0.01,0.236611598,0.500443508,0.589619712,0,1,0.736612747,0.001425347,0.068042788,0.001405811,0.002343018,0.174947019,0,0,0.959751635,0,0.001425347,0.290848589,0.000443508,0.003215434,2.698435612,0.23179952,0.175068475,0,1,3.338235369,0.00069758,0.391831067,0,0.001774033,2.293897018,0.492404923,0.002471301,0.262737174,0.000887016,0.004989467,0.01,0.002131067,0.24652737,0.000665262,0.00487859,2.950290918,0.140583804,0.275147512,0.057057057,0.436363636,2.691179584,0.14
sat/modgen-n200-m90860q08c40-1434.cnf,2200,9086,2123,8970,0.03626943,0.012931996,0.01,0.236677815,0.495053883,0.592378244,0,1,0.75724015,0.00143599,0.073372363,0.001413095,0.002355158,0.196645167,0,0,0.95328874,0,0.00143599,0.29393581,0.000111483,0.003232999,2.715179472,0.232473421,0.175518738,0,1,3.357229742,0.000694627,0.39354066,0,0.001783724,2.293579968,0.487402453,0.002488538,0.264975426,0.000222965,0.005239688,0.01,0.002147726,0.246341571,0.000557414,0.00490524,2.949336075,0.140608765,0.27365629,0.052264808,0.472222222,2.69844893,0.14
sat/modgen-n200-m90860q08c40-14424.cnf,2200,9086,2133,9007,0.031411158,0.008770956,0.01,0.23681581,0.499707635,0.587197649,0,1,0.737754126,0.001425989,0.068534019,0.00140647,0.002344116,0.17475435,0,0,0.960142112,0,0.001425989,0.288371905,0.000555124,0.003219718,2.695047678,0.226140251,0.16310506,0,1,3.351168766,0.00070222,0.390319658,0,0.001887421,2.299502996,0.494726324,0.002471173,0.261560993,0.000888198,0.005662263,0.01,0.00214518,0.24361256,0.000666149,0.004552015,2.946902209,0.140946044,0.273660658,0.055476529,0.428571429,2.692214936,0.15
sat/modgen-n200-m90860q08c40-14808.cnf,2200,9086,2130,8996,0.03286385,0.010004446,0.01,0.236771899,0.4968838,0.58567355,0,1,0.733622393,0.001428752,0.068608998,0.001408451,0.002816901,0.179650099,0,0,0.957759004,0,0.001428752,0.286411047,0.000444642,0.003223655,2.692195595,0.229951465,0.168962643,0,1,3.347697497,0.00068789,0.397520553,0,0.002000889,2.297304963,0.484437528,0.002479349,0.260438703,0.000778124,0.005558026,0.01,0.002138098,0.243544605,0.000555803,0.004557581,2.937041891,0.140619946,0.273329774,0.058321479,0.428571429,2.686431422,0.14
sat/modgen-n200-m90860q08c40-15163.cnf,2200,9086,2135,9003,0.030444965,0.009219149,0.01,0.237143174,0.493354067,0.588812067,0,1,0.714094447,0.001423465,0.065819731,0.001405152,0.00234192,0.166532638,0,0,0.962123737,0,0.001423465,0.291198046,0.000444296,0.003332223,2.697890499,0.229081038,0.172374847,0,1,3.346919291,0.000692821,0.400696124,0,0.001666111,2.3107705,0.488837054,0.002468706,0.264577292,0.000777519,0.005664778,0.01,0.002131344,0.246664561,0.000777519,0.004665112,2.946408326,0.140321722,0.269660856,0.053658537,0.371794872,2.682489481,0.14
sat/modgen-n200-m90860q08c40-15606.cnf,2200,9086,2128,8990,0.033834586,0.010678532,0.01,0.236707453,0.493196144,0.592430351,0,1,0.744425633,0.001431781,0.070541534,0.00093985,0.002349624,0.192003745,0,0.000111235,0.953726363,0,0.001431781,0.291973441,0.000556174,0.003337041,2.702424547,0.232034223,0.170268049,0,1,3.340862234,0.000691506,0.402647373,0,0.002002225,2.312517216,0.485205784,0.002487936,0.261455513,0.001001112,0.005561735,0.01,0.002153227,0.253685297,0.000556174,0.005005562,2.974088767,0.140500182,0.274511145,0.053426249,0.362637363,2.695747257,0.15
sat/modgen-n200-m90860q08c40-1585.cnf,2200,9086,2136,8995,0.029962547,0.010116732,0.01,0.237465258,0.495579025,0.585745893,0,1,0.724348067,0.00142396,0.070059913,0.001404494,0.002340824,0.174113557,0,0,0.961200667,0,0.00142396,0.287458282,0.000222346,0.003224013,2.699248,0.23136295,0.174831902,0,1,3.313922552,0.000698214,0.399891761,0,0.001778766,2.322144829,0.492607004,0.002479113,0.263090559,0.000444691,0.005447471,0.01,0.002126387,0.247049262,0.000555864,0.004891606,2.940559109,0.141324865,0.276667203,0.049494949,0.464285714,2.705505179,0.14
sat/modgen-n200-m90860q08c40-16597.cnf,2200,9086,2129,9001,0.03334899,0.009443395,0.01,0.236529275,0.491786098,0.592111778,0,1,0.751378463,0.001432073,0.073376499,0.001409112,0.00234852,0.197472846,0,0,0.952894123,0,0.001432073,0.296108658,0.000333296,0.003666259,2.706664336,0.23438355,0.173930768,0,1,3.378611284,0.000707035,0.39762571,0,0.001999778,2.308988323,0.497055883,0.002479658,0.266967521,0.000666593,0.00544384,0.01,0.002142635,0.253974289,0.000666593,0.004999445,2.973062543,0.140676964,0.275036889,0.046464646,0.4,2.697254708,0.15
sat/modgen-n200-m90860q08c40-1876.cnf,2200,9086,2126,8975,0.03480715,0.012367688,0.01,0.236880223,0.497329619,0.588222301,0,1,0.736116234,0.001430492,0.069481472,0.001411101,0.002822201,0.173314505,0,0,0.961225627,0,0.001430492,0.286606899,0.000445682,0.00356546,2.682900087,0.235937446,0.175453465,0,1,3.358103849,0.000705157,0.404329962,0,0.002116992,2.326942339,0.495153203,0.002489197,0.257698976,0.000891365,0.006685237,0.01,0.002126389,0.246437451,0.000668524,0.005013928,2.943331424,0.142340609,0.277035323,0.04756871,0.464285714,2.704804689,0.14
sat/modgen-n200-m90860q08c40-18788.cnf,2200,9086,2129,8972,0.03334899,0.012706197,0.01,0.237293803,0.499219795,0.589767891,0,1,0.747461118,0.001430001,0.069980504,0.000939408,0.00234852,0.185212117,0,0.000111458,0.956754347,0,0.001430001,0.296006616,0.000445831,0.003901025,2.716839489,0.236257128,0.172016044,0,1,3.366556589,0.000699583,0.414147116,0.000111458,0.002006242,2.340771174,0.492086491,0.002476993,0.267924786,0.000891663,0.005795809,0.01,0.002139514,0.251988235,0.000445831,0.005015604,2.962659766,0.140680584,0.274420561,0.056410256,0.422222222,2.693708151,0.14
sat/modgen-n200-m90860q08c40-18972.cnf,2200,9086,2135,9006,0.030444965,0.008882967,0.01,0.237064179,0.493770819,0.58745758,0,1,0.731078826,0.001424863,0.068847675,0.001405152,0.00234192,0.176199928,0,0,0.959693538,0,0.001424863,0.291990058,0.000333111,0.003664224,2.695131495,0.225915571,0.166133415,0,1,3.324394848,0.00071251,0.39847898,0,0.002109705,2.331253778,0.501443482,0.002465803,0.261866986,0.000666223,0.00610704,0.01,0.002145731,0.249247833,0.00077726,0.005107706,2.957855649,0.140082287,0.268934944,0.052631579,0.4,2.670163648,0.15
sat/modgen-n200-m90860q08c40-19419.cnf,2200,9086,2133,9004,0.031411158,0.009107064,0.01,0.236894713,0.495020732,0.590365284,0,1,0.732106553,0.001426724,0.070817443,0.00140647,0.00281294,0.179339695,0,0,0.958907152,0,0.001426724,0.289050213,0.000222124,0.003331853,2.696247537,0.230065244,0.172282673,0,1,3.324030762,0.000687458,0.413745453,0,0.002221235,2.322070049,0.48478454,0.002470434,0.263107585,0.000444247,0.005664149,0.01,0.002129415,0.242991215,0.000666371,0.004886717,2.934163687,0.140921163,0.271925141,0.053981107,0.397435897,2.685521875,0.14
sat/modgen-n200-m90860q08c40-2087.cnf,2200,9086,2129,8992,0.03334899,0.010453737,0.05,0.236766014,0.495484875,0.586291638,0,1,0.721335644,0.001427813,0.066527233,0.001409112,0.00234852,0.168875834,0,0,0.961521352,0,0.001427813,0.294203661,0.00044484,0.003336299,2.708777957,0.229651094,0.171785109,0,1,3.351565515,0.000696198,0.410090929,0,0.002001779,2.332087967,0.489768683,0.002470543,0.264646018,0.00088968,0.005449288,0.02,0.002145764,0.248490161,0.00044484,0.005449288,2.963137894,0.14064868,0.271525369,0.048163265,0.4,2.679837022,0.23
sat/modgen-n200-m90860q08c40-21438.cnf,2200,9086,2136,8999,0.029962547,0.009667741,0.04,0.237359707,0.493228877,0.585031487,0,1,0.694483849,0.001420622,0.062850696,0.00093633,0.002340824,0.157608238,0,0.000555617,0.965996222,0,0.001420622,0.285211299,0.000555617,0.003111457,2.67678265,0.222473281,0.169308612,0,1,3.298853189,0.00070014,0.391509511,0,0.001889099,2.290679723,0.494166018,0.002460739,0.253172122,0.001000111,0.005667296,0.02,0.002130103,0.240881356,0.000777864,0.004222691,2.927672671,0.140872693,0.270241988,0.054054054,0.418181818,2.678321257,0.22
sat/modgen-n200-m90860q08c40-22556.cnf,2200,9086,2129,9004,0.03334899,0.009107064,0.04,0.236450466,0.497908337,0.591610771,0,1,0.745937821,0.001430396,0.070710659,0.001409112,0.00234852,0.186425622,0,0,0.95624167,0,0.001430396,0.29056607,0.000222124,0.003665038,2.702240179,0.227022461,0.173257226,0,1,3.334235655,0.000710138,0.401140686,0,0.002776544,2.310304124,0.499111506,0.002480396,0.255059715,0.000444247,0.005330964,0.02,0.002146857,0.245261472,0.000333185,0.004886717,2.946444165,0.140527576,0.272446091,0.05179704,0.5,2.676400181,0.22
sat/modgen-n200-m90860q08c40-25297.cnf,2200,9086,2125,8996,0.035294118,0.010004446,0.05,0.236216096,0.494334519,0.589947226,0,1,0.736166718,0.001432061,0.069401781,0.001411765,0.002352941,0.179557374,0,0,0.958537128,0,0.001432061,0.281815358,0.000444642,0.003223655,2.683135393,0.228834004,0.171765538,0,1,3.33671486,0.000708079,0.400690001,0.000111161,0.002000889,2.324537477,0.496776345,0.002482254,0.253452591,0.000778124,0.005002223,0.02,0.002138963,0.236953332,0.000778124,0.00433526,2.918858086,0.139638423,0.266025723,0.055128205,0.361111111,2.651692722,0.22
sat/modgen-n200-m90860q08c40-28046.cnf,2200,9086,2140,9010,0.028037383,0.008435072,0.05,0.237513873,0.493507214,0.588347303,0,1,0.723814155,0.001421266,0.069489333,0.001401869,0.002803738,0.174293779,0,0,0.96082131,0,0.001421266,0.294699895,0.000221976,0.003329634,2.707465003,0.22838163,0.170850916,0,1,3.319587528,0.000689576,0.406206706,0,0.002219756,2.314533578,0.48745838,0.0024659,0.261680718,0.000443951,0.00554939,0.02,0.002137322,0.245380039,0.000554939,0.004550499,2.945983491,0.140756773,0.267820053,0.054587689,0.5,2.666704244,0.22
sat/modgen-n200-m90860q08c40-29020.cnf,2200,9086,2141,9029,0.027557216,0.006312991,0.04,0.23712482,0.497220069,0.587432239,0,1,0.714993494,0.001418906,0.065825015,0.001401214,0.002335357,0.162433931,0,0,0.963894119,0,0.001418906,0.281206386,0.000553771,0.00365489,2.673962189,0.22285177,0.1671044,0,1,3.299128485,0.000712531,0.391639234,0,0.001661314,2.318845515,0.503710267,0.002459044,0.257655511,0.000886034,0.0065345,0.02,0.002120142,0.235377567,0.000664525,0.004762432,2.904022963,0.140621076,0.270994092,0.053911205,0.422222222,2.667671697,0.21
sat/modgen-n200-m90860q08c40-3230.cnf,2200,9086,2152,9025,0.022304833,0.006759003,0.04,0.238448753,0.497706371,0.585554797,0,1,0.700212223,0.001408829,0.060323714,0.001394052,0.002788104,0.141882663,0,0,0.969418283,0,0.001408829,0.273873754,0.000221607,0.002770083,2.639205529,0.22958013,0.169306878,0,1,3.309700623,0.000681142,0.388849388,0,0.001772853,2.272887546,0.485540166,0.002448486,0.251523158,0.000443213,0.005207756,0.02,0.002089266,0.235932094,0.00066482,0.004432133,2.893307763,0.141538527,0.26995673,0.059756098,0.392857143,2.677851318,0.21
sat/modgen-n200-m90860q08c40-3866.cnf,2200,9086,2143,9030,0.026598227,0.00620155,0.04,0.237320044,0.491631598,0.590987082,0,1,0.71477081,0.001417425,0.066122253,0.001399907,0.002333178,0.1611446,0,0,0.964562569,0,0.001417425,0.284528833,0.000442968,0.003100775,2.671446347,0.235027215,0.175567876,0,1,3.348712114,0.000694527,0.392538214,0,0.001771872,2.300506099,0.492912514,0.002456684,0.257808462,0.000775194,0.004983389,0.02,0.002109763,0.245451564,0.000664452,0.004761905,2.936576426,0.141390035,0.271593425,0.055476529,0.388888889,2.688530335,0.21
sat/modgen-n200-m90860q08c40-4208.cnf,2200,9086,2145,9023,0.025641026,0.006982157,0.04,0.237725812,0.493305996,0.587398192,0,1,0.696348734,0.001414257,0.0599898,0.001398601,0.002331002,0.147720481,0,0,0.966751635,0,0.001414257,0.277049926,0.000443312,0.003103181,2.654452217,0.226741208,0.170763071,0,1,3.308566226,0.000688166,0.398769232,0,0.001884074,2.300718584,0.488529314,0.002461877,0.250000654,0.000886623,0.004876427,0.02,0.002107978,0.232613022,0.000443312,0.004322287,2.888884034,0.139990031,0.268191755,0.063063063,0.535714286,2.646046815,0.21
sat/modgen-n200-m90860q08c40-5377.cnf,2200,9086,2132,9002,0.031894934,0.00933126,0.04,0.236836259,0.489483818,0.590098268,0,1,0.718272429,0.001427502,0.071646834,0.001407129,0.002814259,0.179880803,0,0,0.959009109,0,0.001427502,0.294562048,0.000444346,0.004554543,2.688486313,0.22943167,0.171475847,0,1,3.345977499,0.000687048,0.390047235,0,0.001999556,2.273046057,0.484670073,0.002473809,0.264654773,0.000888691,0.006776272,0.02,0.002143862,0.257519603,0.000555432,0.005776494,2.978773032,0.141696323,0.279499489,0.047169811,0.4,2.714105691,0.18
sat/modgen-n200-m90860q08c40-6295.cnf,2200,9086,2149,9025,0.023731968,0.006759003,0.04,0.238116343,0.494773777,0.584429763,0,1,0.690954499,0.001410693,0.057684888,0.001395998,0.001861331,0.140188618,0,0,0.968421053,0,0.001410693,0.292175606,0.00033241,0.003878116,2.699358056,0.229877594,0.170034495,0,1,3.336849838,0.000683485,0.404499397,0,0.001772853,2.305445232,0.486980609,0.002437158,0.262550883,0.00066482,0.005540166,0.02,0.002112323,0.242246568,0.00066482,0.00498615,2.926550768,0.141192259,0.272631897,0.054878049,0.381818182,2.687909472,0.21
sat/modgen-n200-m90860q08c40-6336.cnf,2200,9086,2131,8994,0.032379165,0.010229042,0.04,0.236935735,0.498006078,0.58850644,0,1,0.730035899,0.001427251,0.06610136,0.00140779,0.002346316,0.173483986,0,0,0.958861463,0,0.001427251,0.285973524,0.000333556,0.003224372,2.690431802,0.234777502,0.180929127,0,1,3.347269052,0.000703582,0.395823787,0,0.001890149,2.316662073,0.49510785,0.002473519,0.261758979,0.000667111,0.006115188,0.02,0.002127403,0.242915872,0.000667111,0.004780965,2.93703231,0.140421664,0.274108741,0.052439024,0.384615385,2.68376201,0.21
sat/modgen-n200-m90860q08c40-6967.cnf,2200,9086,2147,9019,0.024685608,0.007428762,0.04,0.238052999,0.491229626,0.584254802,0,1,0.692821575,0.001412946,0.059801219,0.001397299,0.002328831,0.1476145,0,0,0.966626012,0,0.001412946,0.291211093,0.000332631,0.003326311,2.690763985,0.226177529,0.173022647,0,1,3.293261207,0.000690929,0.395242606,0,0.001995787,2.293738915,0.490409136,0.002443633,0.257934255,0.000665262,0.005322098,0.02,0.002122338,0.243469023,0.000665262,0.004435081,2.938104735,0.140886769,0.273048336,0.055128205,0.380952381,2.688465164,0.22
sat/modgen-n200-m90860q08c40-9056.cnf,2200,9086,2139,9015,0.028517999,0.007875763,0.04,0.237271215,0.491388427,0.587361575,0,1,0.704624581,0.001419171,0.061242004,0.001402525,0.002337541,0.154107891,0,0,0.964503605,0,0.001419171,0.28342178,0.000221852,0.002995008,2.682526505,0.233742954,0.173478039,0,1,3.359759127,0.000689931,0.406966215,0,0.00177482,2.318222251,0.488630061,0.002459046,0.255842951,0.000443705,0.005546312,0.02,0.002118857,0.240431397,0.000443705,0.004769828,2.923611686,0.140423966,0.270543405,0.054968288,0.4,2.6746196,0.21
sat/mul_03_3000_1.smt2-cvc4.cnf,30320,128378,18269,106419,0.659642017,0.206344732,0.64,0.171670472,0.391972062,0.776406713,0,1,1.294451531,0.000172189,0.702198126,0.000109475,0.002791614,1.119643572,0,0.243480957,0.859978011,0.01,0.000172189,2.417977295,0.000065778,0.029825501,2.673415078,0.12150705,0.164574203,0,0.887323944,2.469801015,0.00007863,3.017673711,0.000009397,0.019479604,2.385803588,0.515932305,0.000156174,1.804480762,0.000046984,0.015598718,0.54,-1,0,-1,0,-512,-1,0,-1,0,0,20.05
sat/mulhs016.cnf,4656,13871,2564,10390,0.815912637,0.335033686,0.08,0.246775746,0.364876484,0.848012241,0,1,1.212571507,0.001096098,0.294108465,0.000780031,0.007800312,0.999826481,0,0.339942252,0.868912416,0,0.001096098,0.504208429,0.000769971,0.009913378,1.864102948,0.092659421,0.073269791,0,0.636363636,1.881541939,0.000484986,0.759070624,0.000096246,0.003849856,1.682708655,0.52560154,0.000812689,0.584780556,0.000481232,0.007892204,0.03,0.001589557,0.761686895,0.000577478,0.011164581,3.076575035,0.164226359,0.44533854,0.017388742,0.615384615,3.011390702,0.18
sat/mulhs032.cnf,18792,56183,10688,42760,0.758233533,0.313914874,0.26,0.249953227,0.356335564,0.829145488,0,1,1.145086608,0.000259265,0.280540977,0.000187126,0.003368263,0.933745469,0,0.337675398,0.901239476,0.01,0.000259265,0.692635008,0.000187091,0.004653882,1.637543058,0.096262186,0.066911062,0,0.636363636,1.67631071,0.000117019,1.0702906,0.000023386,0.001683817,1.520638572,0.527736202,0.00019295,0.831124577,0.000116932,0.003788587,0.22,0.000452534,1.1093588,0.000140318,0.005706268,2.969015551,0.161500063,0.459965845,0.008230177,0.615384615,2.786451561,0.85
