@relation R_data_frame

@attribute instance_id string
@attribute repetition numeric
@attribute nvarsOrig numeric
@attribute nclausesOrig numeric
@attribute nvars numeric
@attribute nclauses numeric
@attribute reducedVars numeric
@attribute reducedClauses numeric
@attribute Pre.featuretime numeric
@attribute vars.clauses.ratio numeric
@attribute POSNEG.RATIO.CLAUSE.mean numeric
@attribute POSNEG.RATIO.CLAUSE.coeff.variation numeric
@attribute POSNEG.RATIO.CLAUSE.min numeric
@attribute POSNEG.RATIO.CLAUSE.max numeric
@attribute POSNEG.RATIO.CLAUSE.entropy numeric
@attribute VCG.CLAUSE.mean numeric
@attribute VCG.CLAUSE.coeff.variation numeric
@attribute VCG.CLAUSE.min numeric
@attribute VCG.CLAUSE.max numeric
@attribute VCG.CLAUSE.entropy numeric
@attribute UNARY numeric
@attribute BINARY. numeric
@attribute TRINARY. numeric
@attribute Basic.featuretime numeric
@attribute VCG.VAR.mean numeric
@attribute VCG.VAR.coeff.variation numeric
@attribute VCG.VAR.min numeric
@attribute VCG.VAR.max numeric
@attribute VCG.VAR.entropy numeric
@attribute POSNEG.RATIO.VAR.mean numeric
@attribute POSNEG.RATIO.VAR.stdev numeric
@attribute POSNEG.RATIO.VAR.min numeric
@attribute POSNEG.RATIO.VAR.max numeric
@attribute POSNEG.RATIO.VAR.entropy numeric
@attribute HORNY.VAR.mean numeric
@attribute HORNY.VAR.coeff.variation numeric
@attribute HORNY.VAR.min numeric
@attribute HORNY.VAR.max numeric
@attribute HORNY.VAR.entropy numeric

@attribute horn.clauses.fraction numeric
@attribute VG.mean numeric
@attribute VG.coeff.variation numeric
@attribute VG.min numeric
@attribute VG.max numeric
@attribute KLB.featuretime numeric
@attribute CG.mean numeric
@attribute CG.coeff.variation numeric
@attribute CG.min numeric
@attribute CG.max numeric
@attribute CG.entropy numeric
@attribute cluster.coeff.mean numeric
@attribute cluster.coeff.coeff.variation numeric
@attribute cluster.coeff.min numeric
@attribute cluster.coeff.max numeric
@attribute cluster.coeff.entropy numeric
@attribute CG.featuretime numeric

@data
frb40-19-1partial.wcnf,1,760,42173,760,41413,0,0.018351725,0.03,0.018351725,0.332641119,0.045617585,0,0.333333333,0.014901912,0.003944636,0.015184796,0.002631579,0.003947368,0.014901912,0,0.002076643,1,0.01,0.003944636,9.166651255,0.001352232,1,4.470819009,1,0,1,1,0,0.003944636,9.166651255,0.001352232,1,4.470819009,1,0.002674345,0.302355191,0.001376379,0.018327578,0,0,0,0,0,0,0,0,0,0,0,0.03
frb40-19-2partial.wcnf,1,760,42127,760,41367,0,0.018372132,0.04,0.018372132,0.33260006,0.046953924,0,0.333333333,0.015658939,0.003944474,0.015628338,0.002631579,0.003947368,0.015658939,0,0.002199821,1,0.01,0.003944474,9.166845144,0.00137791,1,4.425886303,1,0,1,1,0,0.003944474,9.166845144,0.00137791,1,4.425886303,1,0.002674074,0.290375623,0.001402084,0.018347959,0,0,0,0,0,0,0,0,0,0,0,0.03
frb40-19-3partial.wcnf,1,760,41927,760,41167,0,0.018461389,0.03,0.018461389,0.332499332,0.050082729,0,0.333333333,0.017487535,0.003944076,0.016666374,0.002631579,0.003947368,0.017487535,0,0.002502004,1,0,0.003944076,9.167462608,0.001384604,1,4.20548519,1,0,1,1,0,0.003944076,9.167462608,0.001384604,1,4.20548519,1,0.002673513,0.2689069,0.001408895,0.018437098,0.01,0,0,0,0,0,0,0,0,0,0,0.03
frb40-19-4partial.wcnf,1,760,42485,760,41725,0,0.0182145,0.04,0.0182145,0.332534452,0.049014308,0,0.333333333,0.016854371,0.003944215,0.016311977,0.002631579,0.003947368,0.016854371,0,0.002396645,1,0.01,0.003944215,9.167155337,0.001605752,1,4.232651009,1,0,1,1,0,0.003944215,9.167155337,0.001605752,1,4.232651009,1,0.002673142,0.267512287,0.001629718,0.018190533,0,0,0,0,0,0,0,0,0,0,0,0.04
frb40-19-5partial.wcnf,1,760,42499,760,41739,0,0.01820839,0.04,0.01820839,0.33253472,0.049006068,0,0.333333333,0.016849522,0.003944216,0.016309244,0.002631579,0.003947368,0.016849522,0,0.002395841,1,0.01,0.003944216,9.167187531,0.001629172,1,4.251973451,1,0,1,1,0,0.003944216,9.167187531,0.001629172,1,4.251973451,1,0.002673128,0.270195825,0.001629172,0.018184432,0,0,0,0,0,0,0,0,0,0,0,0.03
ft10-808-1090.wcnf,1,110641,1151201,284,283,388.580985915,4066.848056537,0.25,1.003533569,0,0,0,0,0,0.007042254,0,0.007042254,0.007042254,0,0,1,1,0,0.007042254,8.381580006,0.003533569,1,0.023405675,1,0,1,1,0,0.007042254,8.381580006,0.003533569,1,0.023405675,1,0.007042254,8.381580006,0.003533569,1,0,0,0,0,0,0,0,0,0,0,0,0
g2_n26e25_n48e52.wcnf,1,532,15980,0,0,-512,-512,0.1,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g2_n37e45_n71e77.wcnf,1,1212,69272,0,0,-512,-512,1.43,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g2_n38e39_n146e164.wcnf,1,1212,58742,0,0,-512,-512,1.09,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g2_n38e52_n53e67.wcnf,1,678,21659,0,0,-512,-512,0.24,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g2_n42e55_n44e53.wcnf,1,531,10690,0,0,-512,-512,0.04,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g2_n44e59_n69e83.wcnf,1,889,31425,0,0,-512,-512,0.3,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g2_n45e48_n47e54.wcnf,1,690,18611,0,0,-512,-512,0.12,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g2_n50e50_n58e61.wcnf,1,1718,110417,0,0,-512,-512,3.64,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g2_n61e85_n120e154.wcnf,1,1879,101119,0,0,-512,-512,3,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g2_n67e83_n68e73.wcnf,1,1231,41436,0,0,-512,-512,0.53,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g2_n92e110_n96e105.wcnf,1,1991,75998,0,0,-512,-512,1.79,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g3_n26e25_n27e26_n42e48.wcnf,1,779,19730,0,0,-512,-512,0.15,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g3_n30e43_n32e44_n40e53.wcnf,1,838,23909,0,0,-512,-512,0.22,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g3_n30e43_n40e53_n44e48.wcnf,1,793,20977,0,0,-512,-512,0.17,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g3_n34e43_n59e60_n71e84.wcnf,1,1119,32442,0,0,-512,-512,0.37,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g3_n35e48_n41e57_n56e65.wcnf,1,1143,40332,0,0,-512,-512,0.57,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g3_n37e36_n37e35_n39e39.wcnf,1,1623,73904,0,0,-512,-512,1.76,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g3_n39e39_n81e90_n91e99.wcnf,1,1930,84661,0,0,-512,-512,2.33,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g3_n39e42_n61e85_n72e77.wcnf,1,1716,67129,0,0,-512,-512,1.47,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g3_n52e77_n57e74_n58e75.wcnf,1,1500,45209,0,0,-512,-512,0.77,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g3_n66e77_n66e72_n94e112.wcnf,1,3041,143849,0,0,-512,-512,6.69,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g3_n66e77_n74e84_n94e112.wcnf,1,2927,137040,0,0,-512,-512,6.12,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g3_n67e86_n89e98_n130e150.wcnf,1,3278,171182,0,0,-512,-512,9.38,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g4_n47e57_n58e61_n133e169_n141e184.wcnf,1,4838,342669,0,0,-512,-512,35.3,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g4_n58e71_n61e85_n100e127_n104e131.wcnf,1,4351,253944,0,0,-512,-512,20.38,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g4_n69e80_n69e80_n69e80_n79e87.wcnf,1,4533,204565,0,0,-512,-512,13.6,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g5_n39e38_n43e43_n61e61_n67e68_n82e119.wcnf,1,4254,221074,0,0,-512,-512,14.8,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g6_n25e24_n28e29_n32e33_n37e37_n38e39_n40e39.wcnf,1,3152,152260,0,0,-512,-512,7.26,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g7_n13e12_n13e12_n13e12_n13e12_n14e13_n15e14_n24e31.wcnf,1,1051,14209,0,0,-512,-512,0.07,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g8_n44e59_n44e58_n47e63_n58e76_n67e94_n75e107_n123e161_n133e175.wcnf,1,10629,856895,0,0,-512,-512,219.93,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
geffe128_1.wcnf,1,1600,9044,1600,7444,0,0.214938205,0.01,0.214938205,0.580624216,0.255095841,0,0.666666667,0.921565783,0.00323969,0.236777704,0.00125,0.00375,0.921565783,0,0.027001612,0.13500806,0,0.00323969,7.725202269,0.000403009,1,2.303095562,1,0,1,1,0,0.00323969,7.725202269,0.000403009,1,2.303095562,1,0.002828452,1.965397808,0.000671682,0.214803869,0.01,0,0,0,0,0,0,0,0,0,0,0
geffe128_4.wcnf,1,1600,9044,1600,7444,0,0.214938205,0,0.214938205,0.580624216,0.255095841,0,0.666666667,0.921565783,0.00323969,0.236777704,0.00125,0.00375,0.921565783,0,0.027001612,0.13500806,0,0.00323969,7.725202269,0.000403009,1,2.303095562,1,0,1,1,0,0.00323969,7.725202269,0.000403009,1,2.303095562,1,0.002828452,1.965397808,0.000671682,0.214803869,0.01,0,0,0,0,0,0,0,0,0,0,0
geffe128_5.wcnf,1,1600,9044,1600,7444,0,0.214938205,0.01,0.214938205,0.580624216,0.255095841,0,0.666666667,0.921565783,0.00323969,0.236777704,0.00125,0.00375,0.921565783,0,0.027001612,0.13500806,0,0.00323969,7.725202269,0.000403009,1,2.303095562,1,0,1,1,0,0.00323969,7.725202269,0.000403009,1,2.303095562,1,0.002828452,1.965397808,0.000671682,0.214803869,0.01,0,0,0,0,0,0,0,0,0,0,0
geffe128_8.wcnf,1,1600,9044,1600,7444,0,0.214938205,0.01,0.214938205,0.580624216,0.255095841,0,0.666666667,0.921565783,0.00323969,0.236777704,0.00125,0.00375,0.921565783,0,0.027001612,0.13500806,0,0.00323969,7.725202269,0.000403009,1,2.303095562,1,0,1,1,0,0.00323969,7.725202269,0.000403009,1,2.303095562,1,0.002828452,1.965397808,0.000671682,0.214803869,0.01,0,0,0,0,0,0,0,0,0,0,0
gen_add_4_33.wcnf,1,436,13608,0,0,-512,-512,0.16,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_add_5_33.wcnf,1,1396,147495,0,0,-512,-512,13.89,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_cvc-add3-carry2-gadget_33.wcnf,1,153,1326,0,0,-512,-512,0,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_cvc-add3-carry2-gadget_399.wcnf,1,153,1194,0,0,-512,-512,0,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_cvc-add3-carry2-gadget_9999.wcnf,1,153,843,0,0,-512,-512,0,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_cvc-add7to3_9999.wcnf,1,1220,10957,0,0,-512,-512,0.32,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_cvc-plus_4_33.wcnf,1,436,12025,0,0,-512,-512,0.11,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_mult_3_5_399.wcnf,1,768,8805,0,0,-512,-512,0.18,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_mult_3_5_991.wcnf,1,768,1503,0,0,-512,-512,0.02,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_mult_3_5_9999.wcnf,1,768,6869,0,0,-512,-512,0.26,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_mult_3_6_399.wcnf,1,1044,14596,0,0,-512,-512,0.55,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_mult_4_4_9999.wcnf,1,1254,4739,0,0,-512,-512,0.04,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_mult_4_5_9999.wcnf,1,4754,34276,0,0,-512,-512,5.85,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_mult_4_6_299.wcnf,1,11561,115570,0,0,-512,-512,13.87,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_mult_4_6_991.wcnf,1,11561,17883,0,0,-512,-512,6.94,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_square_5_299.wcnf,1,1742,45000,0,0,-512,-512,21.77,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gen_square_5_399.wcnf,1,1742,71050,0,0,-512,-512,56.6,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GenHyperTW_aim-50-1_6-yes1-3.wcnf,1,114705,271180,0,0,-512,-512,58.22,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GenHyperTW_dubois21.wcnf,1,280731,607065,0,0,-512,-512,299.87,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GenHyperTW_grid4d_3.wcnf,1,42065,118649,0,0,-512,-512,10.21,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GenHyperTW_par8-1-c.wcnf,1,447472,861718,0,0,-512,-512,670.62,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GenHyperTW_par8-4-c.wcnf,1,470143,945418,0,0,-512,-512,777.9,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glass.wcnf,1,36129,248396,0,0,-512,-512,41.93,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
glass2.wcnf,1,11582,136820,2873,2872,3.03132614,46.639275766,1,1.000348189,0,0,0,0,0,0.000696136,0,0.000696136,0.000696136,0,0,1,1,0,0.000696136,26.786192097,0.000348189,1,0.003119714,1,0,1,1,0,0.000696136,26.786192097,0.000348189,1,0.003119714,1,0.000696136,26.786192097,0.000348189,1,0.01,0,0,0,0,0,0,0,0,0,0,0
GreeceWesternGreeceUniversityInstance4xml.wcnf,1,69783,557113,0,0,-512,-512,458.03,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hamming8-2clq.wcnf,1,43,1806,43,1764,0,0.023809524,0,0.024376417,0.674603175,0.493977571,0.333333333,1,0.692863707,0.069213732,0.051224994,0.046511628,0.069767442,0.112515934,0,0.023809524,1,0,0.069213732,2.07507145,0.047052154,1,0.110453047,0.035023816,0.148899058,0.012048193,1,0.110453047,0.034053156,2.057377999,0.02324263,0.488095238,0.110453047,0.488095238,0.023809524,0,0.023809524,0.023809524,0,0.045931865,0.078103882,0.02324263,0.047052154,0.78915961,0.024659864,0.145867812,0.023809524,0.047619048,0.112515934,0.23
heart_train_0_DNF_2_1.wcnf,1,630,3986,0,0,-512,-512,0.01,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heart_train_0_DNF_3_1.wcnf,1,809,5769,0,0,-512,-512,0.02,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heart-h.wcnf,1,26903,358943,0,0,-512,-512,83.88,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heatShock_WT_121_12lpsm-extracted.wcnf,1,321694,609297,0,0,-512,-512,396.25,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heatShock_WT_148_12lpsm-extracted.wcnf,1,321609,609152,0,0,-512,-512,399.2,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heatShock_WT_161_12lpsm-extracted.wcnf,1,321575,609094,0,0,-512,-512,401.21,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heatShock_WT_192_12lpsm-extracted.wcnf,1,321609,609152,0,0,-512,-512,400.43,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heatShock_WT_196_12lpsm-extracted.wcnf,1,321711,609326,0,0,-512,-512,399.09,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heatShock_WT_28_12lpsm-extracted.wcnf,1,321677,609268,0,0,-512,-512,396.99,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heatShock_WT_30_12lpsm-extracted.wcnf,1,321609,609152,0,0,-512,-512,398.34,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heatShock_WT_36_12lpsm-extracted.wcnf,1,321609,609152,0,0,-512,-512,399.59,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heatShock_WT_42_12lpsm-extracted.wcnf,1,321660,609239,0,0,-512,-512,396.49,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
heatShock_WT_43_12lpsm-extracted.wcnf,1,321541,609036,0,0,-512,-512,400.55,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
house-votes-84.wcnf,1,6706,66908,0,0,-512,-512,1.76,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hungarian.wcnf,1,26903,358943,0,0,-512,-512,81.93,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ilpd_train_4_CNF_2_1.wcnf,1,1300,6462,0,0,-512,-512,0.03,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ionosphere_train_1_CNF_5_1.wcnf,1,1600,20803,0,0,-512,-512,0.22,-512,0,0,0,0,0,0,0,0,0,0,-512,-512,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
